distance	Matrix_0
10600000	0.0005798634598572223
10700000	0.0005364402852914939
10800000	0.000556915428481976
10900000	0.0005485249205605281
11000000	0.0005471721333847254
11100000	0.0005480903134139183
11200000	0.0004990786779990852
11300000	0.0005332458585006484
11400000	0.000524401109968759
11500000	0.000536094905761017
11600000	0.0004870957752230996
11700000	0.0005373015151011133
11800000	0.0005205455293969655
11900000	0.0004929433023818515
12000000	0.0004877948397581642
12100000	0.0005129046060743014
12200000	0.000524663239643417
12300000	0.0004923929423471016
12400000	0.0004912912575387696
12500000	0.0004938064330215187
12600000	0.0005050006614979845
12700000	0.00046813899082271424
12800000	0.0005300534848592084
12900000	0.0004969253461102459
13000000	0.00045535215241025327
13100000	0.0005115322127708381
13200000	0.0004958621692364901
13300000	0.0004911933093849226
13400000	0.00048642612152366183
13500000	0.0005026357214067437
13600000	0.0005090890792607359
13700000	0.0004889215594996009
13800000	0.00045001797842481994
13900000	0.00047812311682153807
14000000	0.000489817510746586
14100000	0.0005041104160765259
14200000	0.0004909946525586987
14300000	0.0004736878842151072
14400000	0.0004926698515556368
14500000	0.00048221704931042397
14600000	0.0005146537894442741
14700000	0.0005092480196135231
14800000	0.0005079663257671045
14900000	0.0004948298939433209
15000000	0.0005046819287300084
15100000	0.0005240100149800518
15200000	0.00046945085462362377
15300000	0.0004970584468991538
15400000	0.000516841885472954
15500000	0.0005120311075860477
15600000	0.0005312867032061286
15700000	0.0005141836193246405
15800000	0.000532807002604474
15900000	0.0005281470711017727
16000000	0.0005461782500063878
16100000	0.0005379053004067459
16200000	0.0005236133651216823
16300000	0.0005070704564907797
16400000	0.0005183221193210604
16500000	0.0005431208952188358
16600000	0.0005179755051325348
16700000	0.0005484538912070764
16800000	0.0005202049218866714
16900000	0.000582531751135033
17000000	0.0005341083223710025
17100000	0.0005436530430906707
17200000	0.0005359168968653349
17300000	0.0005683162966768766
17400000	0.0005661733296733557
17500000	0.0005822804875697604
17600000	0.000547036824717687
17700000	0.0005699382029362712
17800000	0.0005751702565445189
17900000	0.0005685393512370162
18000000	0.000554734415008533
18100000	0.000583271294606815
18200000	0.0005788884159195372
18300000	0.0005785635613553367
18400000	0.0005877020063243387
18500000	0.0005969100264368837
18600000	0.0005829124511878884
18700000	0.0005658371621550174
18800000	0.0006089499462126526
18900000	0.0005921341561831674
19000000	0.0005766625059551966
19100000	0.000583259633019329
19200000	0.0005838266821644711
19300000	0.0006277062239626885
19400000	0.0005955796736390055
19500000	0.0005506910549947119
19600000	0.0005962727876522118
19700000	0.0005690612263933939
19800000	0.0005676119108399549
19900000	0.0006272257095448513
20000000	0.0005594466939989134
20100000	0.000572661309103786
20200000	0.0006218911217177357
20300000	0.000640324402032618
20400000	0.0006032983831004674
20500000	0.0005877688203235667
20600000	0.0005874847134969991
20700000	0.0005383084580327382
20800000	0.0006332648505090496
20900000	0.0006165513827418928
21000000	0.0005827715705578559
21100000	0.0006236176728454236
21200000	0.0005840811830274206
21300000	0.0006115580690465375
21400000	0.0006669527159926703
21500000	0.0006293073552268135
21600000	0.000603000439573601
21700000	0.0006753496084259225
21800000	0.0006239129876679343
21900000	0.00066748123863319
22000000	0.0005925925637853121
22100000	0.0006699800227302478
22200000	0.0006295618347864179
22300000	0.0006152479962701494
22400000	0.000643166040910871
22500000	0.0005827218791396498
22600000	0.0006177199184014265
22700000	0.0005868655851039101
22800000	0.0006699036646001618
22900000	0.0006091858901694725
23000000	0.0006471442668383
23100000	0.0005922549971119763
23200000	0.0006435948947630277
23300000	0.0006791814246508483
23400000	0.0005647043458186904
23500000	0.000606972118063602
23600000	0.0006272440237713841
23700000	0.000670743957866506
23800000	0.0006119551007497379
23900000	0.0006765297666555826
24000000	0.0006661117631802959
24100000	0.0005730024680140664
24200000	0.0006334257964467979
24300000	0.0006053136826452733
24400000	0.0006401270481084268
24500000	0.0005963199771848714
24600000	0.0006839023780705499
24700000	0.0006931331871769092
24800000	0.0006453051243343306
24900000	0.0006591732783698922
25000000	0.0006220644688330941
25100000	0.0006893508585144983
25200000	0.0006824851327754219
25300000	0.0007523028910130376
25400000	0.0006015089636438166
25500000	0.0006538302327785262
25600000	0.0007428808250735144
25700000	0.0006258341513936758
25800000	0.0008039980454994484
25900000	0.0007328697982918069
26000000	0.0006725428341172151
26100000	0.0007498827197275063
26200000	0.0008025353298473286
26300000	0.0007593468767249848
26400000	0.0008096386843749572
26500000	0.0006657754759981274
26600000	0.0009662747020744467
26700000	0.0007006986921918814
26800000	0.000820993967107479
26900000	0.0008661533375796252
27000000	0.0007653402866269894
27100000	0.0008824880058997899
27200000	0.000849001797093171
27300000	0.0007981656126306764
27400000	0.0008335441707368405
27500000	0.0007840727054328219
27600000	0.0006964375235795813
27700000	0.0007238928749919701
27800000	0.0006969986291593919
27900000	0.0009456182534204051
28000000	0.0008284974685275417
28100000	0.0007247382109600536
28200000	0.0007923991684274686
28300000	0.0005993033209045506
28400000	0.0006777622683318045
28500000	0.0008278591424118089
28600000	0.0006405773934723316
28700000	0.0008071812043992382
28800000	0.0010703996333565596
28900000	0.0007884183570667198
29000000	0.000985385251345015
29100000	0.0009705925564908752
29200000	0.0007746905509620198
29300000	0.0008407975615206081
29400000	0.0005825506678671281
29500000	0.0013850543127178865
29600000	0.001127214108103328
29700000	0.0013855127168067541
29800000	0.0012360557051710832
29900000	0.0012597600036919222
30000000	0.001383880524582449
30100000	0.0019148342743667852
30200000	0.0015988356715130687
30300000	0.0019040061333436662
30400000	0.004598620076286186
