distance	Matrix_0
23400000	0.0012632387282468644
23500000	0.0012274955982621992
23600000	0.0011709991912309738
23700000	0.0012250746385159992
23800000	0.0012445186433258637
23900000	0.001226867616427299
24000000	0.0011814357884797379
24100000	0.0012238989907054035
24200000	0.0010643252258190719
24300000	0.00116709954725595
24400000	0.0012817979030659682
24500000	0.001290808045588285
24600000	0.001246365352291931
24700000	0.0013682924372945258
24800000	0.0012257658942593308
24900000	0.0012592937236701543
25000000	0.0014231152621250037
25100000	0.0013653537935216559
25200000	0.0014205985214517597
25300000	0.0013720967734638812
25400000	0.0012337650922153096
25500000	0.001404480875256231
25600000	0.0012064838513496298
25700000	0.0014444364818971358
25800000	0.001370971796593056
25900000	0.0011990954321509297
26000000	0.001460384639325177
26100000	0.0013520999575601298
26200000	0.0014181761129932536
26300000	0.0013357653586457386
26400000	0.0016004891010487428
26500000	0.0015485028620585062
26600000	0.0016358523996350992
26700000	0.001589766222734534
26800000	0.0016060922783053821
26900000	0.001568825240259186
27000000	0.0013851322630317516
27100000	0.001266397344322509
27200000	0.0014812761422161546
27300000	0.001523592268965982
27400000	0.0013646022175205787
27500000	0.001514786862854853
27600000	0.0014357083115634304
27700000	0.0013048093382523065
27800000	0.001491204855911814
27900000	0.0015698793233632974
28000000	0.0015083855920688422
28100000	0.0017293000641552976
28200000	0.0016982617943320682
28300000	0.0016350552064654453
28400000	0.001571751701051316
28500000	0.0016744148744414146
28600000	0.001562606393693591
28700000	0.0014701355236238884
28800000	0.0016910437155877337
28900000	0.0017110646996070687
29000000	0.0018492318188921809
29100000	0.0018736182723539118
29200000	0.0016899679007284587
29300000	0.002058467831902901
29400000	0.0017350423140310926
29500000	0.0025458784366568965
29600000	0.002715889191548069
29700000	0.0026758801674550904
29800000	0.002995851696168185
29900000	0.002105964919174485
30000000	0.0029148200141118157
30100000	0.004021341374994669
30200000	0.004183808508966188
30300000	0.006018562523350221
30400000	0.01163457506286754
